"hds_customer_id","organization_id","company_code","customer_no","customer_sort_key","name","address_id","contact_attention","phone_country_code","phone_no","formatted_phone_no","phone_extension","fax_country_code","fax_no","formatted_fax_no","fax_extension","salesperson_id","collector_agent_code","tax_authority_code","customer_terms_code","statement_indicator","dunning_messages","finance_indicator","sic_code","duns_number","date_added","credit_limit","date_last_payment","date_last_purchase","largest_bal_date","largest_bal_amount","a_r_open_total","prior_year_sales","d__b_rating","delivery_indicator","bill_complete_ind","cus_po_required","disguise_indicator","cust_ack_indicator","cus_ack_type","osr_type","osr_frequency","collect_followup_dt","exclude_from_collect","collect_prepass_swch","collect_delinq_amt","collect_tot_a_r_amt","target_collectable","stc_reg_code","tax_exempt_number","prorate_deposit","inactive_customer","stc_cus_site_id","commission_plan","def_dlr_contact_code","def_dlr_contact_type","presentation_std_quote","presentation_std_ack","presentation_std_dt","presentation_std_invoice","presentation_std_osr","std_print_mod_date","report_group_1","report_group_2","price_presentation","exclude_from_purge","invoice_summary","contact_email","salesperson_id_2","salesperson_1_pct","contact_code","contact_type","unspsc_default_code","unspsc_default_code_desc","scs_customer_type","include_in_customer_view","tax_exempt_issuer","tax_exempt_reason","sales_mgmt_id","allow_publish","date_modified","exclude_from_autocharge","customer_folder_path","einvoice_to_procurement","email_invoices","sap_id_id","legal_name","objectkey","created_on","updated_on","process_id"
"-1","TANGRAM","1","5AM009","KAISER  ","Kaiser- San Diego Med Ctr",39835,"Accounts Payable","  ","8668582226","8668582226","    ","  ","","","    ","539","BG ","CERT","11",False,True,True,"    ","20515730 ","2013-07-01 00:00:00","$0.00","2022-12-31 00:00:00","2018-10-24 00:00:00","2018-03-27 00:00:00","$79,076.55","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,True,"$1,427.59","$1,489.54","$0.00",NULL," ",False,True,"14994422","K1",NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",9443,True,"2025-01-01 00:00:00",False," ",False,False,NULL,"Kaiser- San Diego Med Ctr","TANGRAM-AR_CUSTOMERS-1-9443","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","5AM010","KAISER  ","Kaiser  San Diego Region",39836,"Accounts Payable","  ","6195287012","6195287012","    ","  ","","","    ","900","MP ","CERT","11",False,True,False,"    ","963380907","2013-07-02 00:00:00","$0.00","2017-04-28 00:00:00","2017-03-30 00:00:00","2014-02-10 00:00:00","$2,905.44","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL," ",False,True,"34218652","K1",NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",9468,True,"2025-01-01 00:00:00",False," ",False,False,NULL,"Kaiser  San Diego Region","TANGRAM-AR_CUSTOMERS-1-9468","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","5AM011","KAISER  ","Kaiser - TriCentral",39837,"Accounts Payable","US","6268511011","+1 (626) 851-1011","    ","US","","","    ","725","MP ","CERT","T ",True,True,False,"    ","0        ","2013-07-02 00:00:00","$0.00","2018-01-18 00:00:00","2018-05-14 00:00:00","2015-05-26 00:00:00","$22,817.46","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,True,"$266.54","$266.54","$0.00",NULL," ",False,False,"19511668","K1",NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",9466,True,"2025-01-01 00:00:00",False," ",False,False,NULL,"Kaiser - TriCentral","TANGRAM-AR_CUSTOMERS-1-9466","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","5AM012","KAISER  ","Kaiser - Tri Central",39838,"Accounts Payable","US","5624613000","+1 (562) 461-3000","    ","US","","","    ","725","MP ","CERT","T ",True,True,False,"    ","63836480 ","2013-07-01 00:00:00","$0.00","2018-01-11 00:00:00","2018-03-07 00:00:00","2016-12-21 00:00:00","$5,684.29","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL," ",False,False,"15836020","K1",NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",9444,True,"2025-01-01 00:00:00",False," ",False,False,NULL,"Kaiser - Tri Central","TANGRAM-AR_CUSTOMERS-1-9444","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","5AM013","KAISER  ","Kaiser - TriCentral",39839,"Accounts Payable","US","3103255111","+1 (310) 325-5111","    ","US","","","    ","725","MP ","CERT","T ",True,True,False,"    ","98384241 ","2013-07-01 00:00:00","$0.00","2018-01-11 00:00:00","2019-02-15 00:00:00","2015-03-11 00:00:00","$19,886.76","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,True,"$495.09","$495.09","$0.00",NULL," ",False,False,"15567551","K1",NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",9463,True,"2025-01-01 00:00:00",False," ",False,False,NULL,"Kaiser - TriCentral","TANGRAM-AR_CUSTOMERS-1-9463","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","5AM014","KAISER  ","Kaiser - Imperial Satellite",39840,"Accounts Payable","US","5626579000","+1 (562) 657-9000","    ","US","","","    ","725","MP ","CERT","T ",True,True,False,"    ","39828079 ","2013-07-02 00:00:00","$0.00","2018-04-09 00:00:00","2020-07-06 00:00:00","2014-12-27 00:00:00","$19,791.52","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,True,"$485.66","$1,617.72","$0.00",NULL," ",False,False,"35472170","K1",NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",9465,True,"2025-01-01 00:00:00",False," ",False,False,NULL,"Kaiser - Imperial Satellite","TANGRAM-AR_CUSTOMERS-1-9465","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","5AM015","KAISER  ","Kasier/Valley South",39841,"Accounts Payable","US","8183752000","+1 (818) 375-2000","    ","US","","","    ","725","MP ","CERT","T ",True,True,False,"    ","74142431 ","2013-07-01 00:00:00","$0.00","2015-08-22 00:00:00","2016-11-10 00:00:00","2015-01-21 00:00:00","$11,026.48","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,True,"$52.90","$213.16","$0.00",NULL," ",False,False,"20989639","K1",NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",9442,True,"2025-01-01 00:00:00",False," ",False,False,NULL,"Kasier/Valley South","TANGRAM-AR_CUSTOMERS-1-9442","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","5AM016","KAISER  ","Kaiser Valley South",39842,"Accounts Payable","US","8187192000","+1 (818) 719-2000","    ","US","","","    ","725","MP ","CERT","T ",True,True,False,"    ","174476481","2013-07-01 00:00:00","$0.00","2017-11-30 00:00:00","2020-07-06 00:00:00","2015-08-28 00:00:00","$21,272.63","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,True,"$4,545.14","$4,898.02","$0.00",NULL," ",False,False,"13834765","K1",NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",9439,True,"2025-01-01 00:00:00",False," ",False,False,NULL,"Kaiser Valley South","TANGRAM-AR_CUSTOMERS-1-9439","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","5AM017","KAISER  ","Kaiser Foundation Hospitals",39843,"Accounts Payable","  ","6613342020","6613342020","    ","  ","","","    ","638","MP ","CERT","11",False,True,False,"    ","143675820","2013-07-01 00:00:00","$0.00","2017-12-20 00:00:00","2018-07-18 00:00:00","2014-12-27 00:00:00","$26,511.67","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL," ",False,True,"23394088","K1",NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",9460,True,"2025-01-01 00:00:00",False," ",False,False,NULL,"Kaiser Foundation Hospitals","TANGRAM-AR_CUSTOMERS-1-9460","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","5AM018","KAISER  ","Kaiser Foundation Health Plan",39844,"Accounts Payable","  ","6264055000","6264055000","    ","  ","","","    ","725","BG ","CERT","11",False,True,False,"    ","60386117 ","2013-07-01 00:00:00","$0.00","2018-01-11 00:00:00","2018-01-17 00:00:00","2014-12-19 00:00:00","$23,962.49","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,True,"$1,882.89","$2,154.92","$0.00",NULL," ",False,True,"20625371","K1",NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",9462,True,"2025-01-01 00:00:00",False," ",False,False,NULL,"Kaiser Foundation Health Plan","TANGRAM-AR_CUSTOMERS-1-9462","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","5AM019","KAISER  ","Kaiser - Non Scase",39845,"Accounts Payable","  ","8185036900","8185036900","    ","  ","","","    ","725","MP ","CERT","11",False,True,False,"    ","783872682","2013-07-01 00:00:00","$0.00","2017-08-30 00:00:00","2017-10-13 00:00:00","2015-10-09 00:00:00","$2,033.74","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL," ",False,True,"16372377","K1",NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",9448,True,"2025-01-01 00:00:00",False," ",False,False,NULL,"Kaiser - Non Scase","TANGRAM-AR_CUSTOMERS-1-9448","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","5AM020","KAISER  ","Kaiser Foundation Hospitals",39846,"Accounts Payable","  ","8662062986","8662062986","    ","  ","","","    ","725","MP ","CERT","11",False,True,False,"    ","0        ","2013-07-01 00:00:00","$0.00",NULL,"2017-06-19 00:00:00","2017-06-19 00:00:00","$4,822.83","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL," ",False,True,"15959833","K1",NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",9446,True,"2025-01-01 00:00:00",False," ",False,False,NULL,"Kaiser Foundation Hospitals","TANGRAM-AR_CUSTOMERS-1-9446","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","5AP005","KAISER  ","Kaiser Foundation Hospitals",39847,"Accounts Payable","US","3237838442","+1 (323) 783-8442","    ","US","","","    ","725","MP ","CERT","T ",True,True,False,"    ","147384106","2013-07-01 00:00:00","$0.00",NULL,NULL,NULL,"$0.00","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL," ",False,False,"23806126","K1",NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",9464,True,"2025-01-01 00:00:00",False," ",False,False,NULL,"Kaiser Foundation Hospitals","TANGRAM-AR_CUSTOMERS-1-9464","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","5AW08 ","KPMEDCAR","Kaiser Foundation Health Plan",39848,"Accounts Payable","  ","","","    ","  ","","","    ","725","MP ","CERT","11",False,True,False,"    ","71695183 ","2013-06-26 00:00:00","$50,000.00",NULL,"2015-07-23 00:00:00","2015-07-23 00:00:00","$1,689.42","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL," ",False,True,"5215148","K1",NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False,"kp-ap-invoice@kp.org",NULL,"100","H897","C","          "," ","N",True," "," ",9431,True,"2025-01-01 00:00:00",False," ",False,False,NULL,"Kaiser Foundation Health Plan","TANGRAM-AR_CUSTOMERS-1-9431","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","5DE001","5DESIGN ","5 Design Inc.",39849,"Diana Park","US","3233083558","+1 (323) 308-3558","    ","US","","","    ","999","LU ","CERT","0 ",True,True,False,"8712","789480246","2007-06-13 00:00:00","$11,000.00",NULL,"2007-08-09 00:00:00","2007-08-09 00:00:00","$10,722.64","$0.00","$0.00","ds ","C",True,True,"N","N","A","A","W","2008-06-13 00:00:00",False,False,"$0.00","$0.00","$0.00",NULL,"",False,True,"28520879",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False,"",NULL,"100",NULL,NULL,"          ","","N",True,"","",6926,False,"2025-01-01 00:00:00",False," ",False,False,NULL,"5 Design Inc.","TANGRAM-AR_CUSTOMERS-1-6926","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","62P001","62PARTNE","62 PARTNERS",39850,"ACCOUNTS PAYABLE","US","3102472430","+1 (310) 247-2430","    ","US","3102472434","+1 (310) 247-2434","    ","999","AS ","CERT","0 ",True,True,False,"    ","         ","2005-05-23 00:00:00","$3,000.00","2006-03-03 00:00:00","2006-01-20 00:00:00","2006-01-17 00:00:00","$2,530.45","$0.00","$0.00","   ","C",True,False,"N","N","A","A","W","2007-08-23 00:00:00",False,False,"$0.00","$0.00","$0.00",NULL,"",False,True,"0",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False,"",NULL,"100",NULL,NULL,"          "," ","N",True,"","",14,False,"2025-01-01 00:00:00",False," ",False,False,NULL,"62 PARTNERS","TANGRAM-AR_CUSTOMERS-1-14","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","2","707001","707WILSH","707 WILSHIRE TOWER            ",50706,"JOHN SPREBGELMEYER       ","US","2136142788","+1 (213) 614-2788","    ","US","2136142790","+1 (213) 614-2790","    ","725","BG ","CERT","4 ",True,False,False,"    ","         ","2000-05-24 00:00:00","$4,000.00","2000-09-01 00:00:00","2000-07-14 00:00:00","2000-07-14 00:00:00","$12,578.20","$0.00","$0.00","   ","P",False,True,"N","O","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL,"                        ",False,False,"0",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True,"","",4,False,"2025-01-23 00:00:00",False," ",False,False,NULL,"707 WILSHIRE TOWER            ","TANGRAM-AR_CUSTOMERS-2-4","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","2","777TOW","777TOWER","777 TOWER ASSOCIATES          ",50707,"LORI HOLZEM              ","US","2132363921","+1 (213) 236-3921","    ","US","2132363929","+1 (213) 236-3929","    ","700","TW ","CERT","C ",True,False,False,"    ","         ","1999-11-16 00:00:00","$0.00",NULL,NULL,"1998-12-22 00:00:00","$815.00","$0.00","$0.00","   ","C",False,True,"N","O","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL,"                        ",False,False,"0",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True,"","",5,False,"2025-01-01 00:00:00",False," ",False,False,NULL,"777 TOWER ASSOCIATES          ","TANGRAM-AR_CUSTOMERS-2-5","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","796001","7966BEVE","7966 Beverly, LLC",39851,"Accounts Payable  Ivy","US","323655800","+1 323655800","2515","US","3233308083","+1 (323) 330-8083","    ","525","BG ","CERT","1 ",True,True,False,"    ","         ","2011-03-11 00:00:00","$2,000.00","2011-05-13 00:00:00","2011-03-16 00:00:00","2011-03-16 00:00:00","$920.00","$0.00","$0.00","   ","C",True,True,"N","N","A","A","W","2011-05-12 00:00:00",False,False,"$0.00","$0.00","$0.00",NULL," ",False,False,"26496270",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",8388,False,"2025-01-01 00:00:00",False," ",False,False,NULL,"7966 Beverly, LLC","TANGRAM-AR_CUSTOMERS-1-8388","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","99DEMO","DEMO    ","TANGRAM DEMO ORDERS",39857," ","US","","","    ","US","","","    ","999","TW ","CERT","F ",False,False,False,"    ","         ","2010-03-18 00:00:00","$0.01",NULL,NULL,NULL,"$0.00","$0.00","$0.00","   ","C",True,False,"N","N","A","A","W","2010-03-18 00:00:00",False,False,"$0.00","$0.00","$0.00",NULL," ",False,False,"0",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",7968,False,"2025-01-01 00:00:00",False," ",False,False,NULL,"TANGRAM DEMO ORDERS","TANGRAM-AR_CUSTOMERS-1-7968","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","796002","7966BEVE","7966 Beverly, LLC",39852,"Accounts Payable  Ivy","US","323655800","+1 323655800","2515","US","3233308083","+1 (323) 330-8083","    ","525","BG ","CERT","1 ",True,True,False,"    ","         ","2011-03-11 00:00:00","$2,000.00","2011-05-13 00:00:00","2011-03-16 00:00:00","2011-03-16 00:00:00","$920.00","$0.00","$0.00","   ","C",True,True,"N","N","A","A","W","2011-05-12 00:00:00",False,False,"$0.00","$0.00","$0.00",NULL," ",False,False,"26496270",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL," ","          "," ","N",True," "," ",9137,False,"2025-01-01 00:00:00",False," ",False,False,NULL,"7966 Beverly, LLC","TANGRAM-AR_CUSTOMERS-1-9137","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","7DA131","7DAZE   ","7 Daze",639718," ","  "," ","","    ","  "," ","","    ","647","MP ","CERT","11",False,True,False,"    ","97923613 ","2019-06-18 00:00:00","$25,000.00","2019-11-06 00:00:00","2019-09-06 00:00:00","2019-09-06 00:00:00","$49,409.79","$0.00","$0.00","   ","C",True,True,"N","N","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL," ",False,True,"41721443",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100","V154","C","          "," ","N",False," "," ",11699,False,"2025-01-01 00:00:00",False,"\\Powervault\files\1Co  1 PROJECT FOLDER FILES\1_7DA131",False,True,NULL,"7 Daze LLC","TANGRAM-AR_CUSTOMERS-1-11699","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","7DE001","7DEGREES","7 DEGREES                     ",39853,"MARK ORGILL              ","US","9493761955","+1 (949) 376-1955","    ","US","9494948063","+1 (949) 494-8063","    ","999","AS ","CERT","0 ",True,True,False,"2511","197557028","2001-04-27 00:00:00","$56,000.00","2001-06-14 00:00:00","2001-05-01 00:00:00","2001-05-01 00:00:00","$60,200.00","$0.00","$0.00","2R2","C",True,False,"N","N","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL,"                        ",False,True,"15345594",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True,"","",15,False,"2025-01-01 00:00:00",False," ",False,False,NULL,"7 DEGREES                     ","TANGRAM-AR_CUSTOMERS-1-15","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","D","7ELE00","7ELEVEN ","7-Eleven, Inc.",838984,"Accounts Payable","  ","9728280711","9728280711","    ","  "," ","","    ","998",NULL,"CERT","1 ",True,True,False,"    ","7347602  ","2022-01-31 00:00:00","$10,000.00",NULL,NULL,NULL,"$0.00","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL," ",False,False,"15323525",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False,"interiors@7-11.com",NULL,"100",NULL,NULL,"          "," ","N",False," "," ",144,False,"2025-01-01 00:00:00",False," ",False,False,226,"7-Eleven Inc.","TANGRAM-AR_CUSTOMERS-D-144","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","F","823LOS","823LOSAN","823 Los Angeles Street",667246," ","  "," ","","    ","  "," ","","    ","675","LK ","CERT","9 ",True,True,False,"    ","0        ","2019-09-19 00:00:00","$0.00","2021-03-08 00:00:00","2020-01-15 00:00:00","2020-01-15 00:00:00","$70,174.93","$0.00","$0.00","   ","C",True,True,"N","O","N","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL," ",False,False,"41726594",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100","V978","C","          "," ","N",False," "," ",597,False,"2025-01-01 00:00:00",False," ",False,True,NULL,"823 Los Angeles Street, LLC","TANGRAM-AR_CUSTOMERS-F-597","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","901500","901E6TH ","901 E 6th Investors, LTD",618137," ","  "," ","","    ","  "," ","","    ","495","BG ","CERT","3 ",True,True,False,"    ","966500626","2019-04-12 00:00:00","$5,000.00","2019-07-03 00:00:00","2019-06-11 00:00:00","2019-06-11 00:00:00","$2,474.24","$0.00","$0.00","   ","C",True,True,"N","N","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL," ",False,False,"14340333",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100","U704","C","          "," ","N",False," "," ",11638,False,"2025-01-01 00:00:00",False,"\\Powervault\files\1Co  1 PROJECT FOLDER FILES\1_901500",False,False,NULL,"901 E 6th Investors, LTD","TANGRAM-AR_CUSTOMERS-1-11638","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","949DES","949DESIG","949 DESIGN",39854,"ACCOUNTS PAYABLE","US","9497228838","+1 (949) 722-8838","    ","US","9496068704","+1 (949) 606-8704","    ","POC","AS ","CERT","E ",True,True,False,"    ","         ","2005-01-25 00:00:00","$4,500.00",NULL,NULL,NULL,"$0.00","$0.00","$0.00","   ","C",True,False,"N","N","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL,"",False,True,"27862861",NULL,NULL,NULL,"C","C","C","C","C",False,"      ","      ","S",False,False,"",NULL,"100",NULL,NULL,"          "," ","N",True,"","",16,False,"2025-01-01 00:00:00",False," ",False,False,NULL,"949 DESIGN","TANGRAM-AR_CUSTOMERS-1-16","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","95    ","95      ","95",39855," ","US","","","    ","US","","","    ","999",NULL,"CERT","0 ",True,True,False,"    ","         ","2013-11-18 00:00:00","$0.00",NULL,NULL,NULL,"$0.00","$0.00","$0.00","   ","C",True,True,"N","N","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL," ",False,False,"0",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",False," "," ",9650,False,"2025-01-01 00:00:00",False,"\\Powervault\files\1Co  1 PROJECT FOLDER FILES\1_95",False,False,NULL,"95","TANGRAM-AR_CUSTOMERS-1-9650","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","1","99    ","TEMPORAR","TEMPORARY CUSTOMER NUMBER     ",39856,"                         ","  ","","","    ","  ","","","    ","999","TW ","CERT","F ",False,False,False,"    ","         ","1992-04-20 00:00:00","$0.01","2014-02-06 00:00:00","2018-12-19 00:00:00","2018-12-19 00:00:00","$1,512.00","$0.00","$0.00","   ","C",True,False,"N","N","A","I","N","2000-07-31 00:00:00",False,False,"$0.00","$0.00","$0.00",NULL,"                        ",False,False,"0",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True,"","",5438,False,"2025-01-01 00:00:00",False," ",False,False,NULL,"TEMPORARY CUSTOMER NUMBER     ","TANGRAM-AR_CUSTOMERS-1-5438","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","2","99    ","TEMP    ","TEMPORARY",50708,"                         ","US","","","    ","US","","","    ","999","JW ","CERT","2 ",False,False,False,"    ","         ","2000-02-29 00:00:00","$1.00",NULL,"2010-12-14 00:00:00","2010-12-14 00:00:00","$153.65","$0.00","$0.00","   ","P",True,True,"N","O","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL,"                        ",False,False,"0",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True,"","",1200,False,"2025-01-01 00:00:00",False," ",False,False,NULL,"TEMPORARY","TANGRAM-AR_CUSTOMERS-2-1200","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","7","99    ","TEMPORAR","                              ",52301,"                         ","US","","","    ","US","","","    ","999",NULL,"TX*1","3 ",False,False,False,"    ","         ","1998-10-09 00:00:00","$0.00",NULL,NULL,NULL,"$0.00","$0.00","$0.00","   ","P",True,False,"N","O"," ","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL,"                        ",False,False,"0",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True,"","",351,False,"2018-04-03 00:00:00",False," ",False,False,NULL,"                              ","TANGRAM-AR_CUSTOMERS-7-351","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","A","99    ","99      ","Temporary customer No",682471,"Accounts Payable","  ","5623655000","5623655000","    ","  "," ","","    ","999",NULL,"CERT","E ",True,True,False,"    ","         ","2019-11-11 00:00:00","$0.00",NULL,NULL,NULL,"$0.00","$0.00","$0.00","   ","C",True,True,"N","O","N","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL," ",False,False,"0",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",False," "," ",20,False,"2025-01-01 00:00:00",False," ",False,False,NULL,"House","TANGRAM-AR_CUSTOMERS-A-20","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","B","99    ","TEMPORAR","TEMPORARY",52711," ","US","","","    ","US","","","    ","920","TW ","KE10","11",True,True,False,"    ","         ","2012-06-25 00:00:00","$0.00",NULL,NULL,NULL,"$0.00","$0.00","$0.00","   ","C",True,True,"N","N","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL," ",False,True,"0",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      "," ",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",True," "," ",31,False,"2018-07-03 00:00:00",False," ",False,False,NULL,"TEMPORARY","TANGRAM-AR_CUSTOMERS-B-31","2025-05-01 23:53:30.216346",NULL,NULL
"-1","TANGRAM","D","99    ","TANGRAMD","Tangram  Dallas",816048," ","  "," ","","    ","  "," ","","    ","998",NULL,"CERT","F ",True,True,False,"    ","         ","2021-10-04 00:00:00","$0.00",NULL,NULL,NULL,"$0.00","$0.00","$0.00","   ","C",True,True,"N","O","A","A","W",NULL,False,False,"$0.00","$0.00","$0.00",NULL," ",False,False,"0",NULL,NULL,NULL,"S","S","C","S","S",False,"      ","      ","S",False,False," ",NULL,"100",NULL,NULL,"          "," ","N",False," "," ",24,False,"2025-01-01 00:00:00",False," ",False,False,NULL,"Tangram  Dallas","TANGRAM-AR_CUSTOMERS-D-24","2025-05-01 23:53:30.216346",NULL,NULL
